#nu (GHz)          brightness (erg cm^-2 sr^-1)
1.0072469336279375 8.43198408874899e-19
1.0266187977218713 8.757989718733702e-19
1.0463632309504893 9.096486414845947e-19
1.0664873987450274 9.448015113543982e-19
1.0869986043457924 9.813593447146685e-19
1.107904291452566 1.0192658395369842e-18
1.1292120469259959 1.058621411426456e-18
1.1509296035409295 1.0995368437223951e-18
1.1730648427927148 1.1419983485323883e-18
1.1956257977574551 1.1861093390793657e-18
1.2186206560072947 1.2319063206691528e-18
1.2420577625817528 1.2794866750270923e-18
1.2659456230162207 1.3289595706944853e-18
1.2902929064286912 1.3802026387207392e-18
1.3151084486658615 1.4335492048731079e-18
1.3404012555097395 1.4888756885249794e-18
1.3661805059459244 1.5463409331092518e-18
1.3924555554947404 1.6060510148080637e-18
1.4192359396064405 1.6680212227377056e-18
1.446531377121705 1.7323615935622878e-18
1.4743517737986973 1.799158401095554e-18
1.502707225907951 1.8685100279963695e-18
1.5316080238963963 1.940625244401562e-18
1.5610646561218566 2.0154517139982574e-18
1.591087812659365 2.093211728788513e-18
1.621688389180691 2.173825976227227e-18
1.6528774909084745 2.2577212954119297e-18
1.684666436646412 2.3446635744057007e-18
1.7170667628869507 2.435098843837652e-18
1.7500902279979844 2.5288880137809002e-18
1.7837488164900717 2.6262954262557344e-18
1.8180547433657213 2.7274603484485615e-18
1.8530204585523238 2.8325026200271046e-18
1.8886586514203456 2.9416565768808596e-18
1.92498225538841 3.054801330262811e-18
1.9620044526169538 3.17256565574107e-18
1.9997386787921507 3.294590064697799e-18
2.0381986280018394 3.4214027567637816e-18
2.0773982577052346 3.5529573103931794e-18
2.117351793798209 3.6896038407802595e-18
2.158073735776003 3.831561092831053e-18
2.199578861995215 3.978814239079386e-18
2.2418822350370053 4.131905614735623e-18
2.2849992071734384 4.290715530878827e-18
2.328945425938958 4.4556748375057954e-18
2.3737368398090193 4.626644145461143e-18
2.4193897039879353 4.804463303170905e-18
2.465920586308031 4.98905262388895e-18
2.51334637324226 5.1806457641367106e-18
2.561684276032458 5.379499792330394e-18
2.610951836935453 5.5858441133567314e-18
2.6611669355893106 5.8004021746778895e-18
2.712347795502009 6.022876864809406e-18
2.7645129906649246 6.253781663924583e-18
2.8176814522934786 6.493645856837626e-18
2.87187247569747 6.742425959920467e-18
2.9271057272834917 7.000486342469149e-18
2.9834012516920674 7.269029593717792e-18
3.0407794790720075 7.547763287007666e-18
3.0992612324947166 7.83672606625828e-18
3.1588677355110493 8.136711428559252e-18
3.2196206198535497 8.44836576540401e-18
3.281541933286775 8.771164447610884e-18
3.344654147608652 9.107089257099319e-18
3.408980166805669 9.455250638396376e-18
3.474543335364962 9.816783692530377e-18
3.5413674467462104 1.0191859977544905e-17
3.6094767520165236 1.0581523838741018e-17
3.678895968651346 1.0985625322324496e-17
3.7496502895046717 1.1404798704397245e-17
3.8217653919517307 1.1840365349418948e-17
3.8952674472075675 1.22920335740551e-17
3.970183129824778 1.2761164168588925e-17
4.046539627373977 1.3247773591028043e-17
4.12436465031037 1.3752268902670249e-17
4.20368644203017 1.4276109261166415e-17
4.284533789120334 1.4820061237104498e-17
4.366936031805513 1.538399416550327e-17
4.450923074595844 1.5969049262789158e-17
4.536525397139602 1.6578013671598572e-17
4.623774065284498 1.7208284411087592e-17
4.712700742351791 1.786221107597527e-17
4.803337700627152 1.8540590233880618e-17
4.8957178330726 1.924468454166012e-17
4.9898746652636286 1.9975419316566264e-17
5.0858423675559425 2.073395243834046e-17
5.183655767486194 2.1520446143104524e-17
5.2833503624111895 2.2334826009953682e-17
5.3849623323902165 2.3181341858235797e-17
5.488528553315098 2.4059577752136125e-17
5.594086610292786 2.4971266437049313e-17
5.701674811285333 2.591614038489472e-17
5.811332201012199 2.689534620747849e-17
5.923098575119918 2.7912020168229506e-17
6.037014494624305 2.896697506038772e-17
6.1531213006304 3.0060437519439705e-17
6.271461129335538 3.11942343278648e-17
6.392076927320938 3.237161785818006e-17
6.5150124671374074 3.358959577326949e-17
6.640312363190796 3.485555276985074e-17
6.768022087932953 3.616828681081874e-17
6.898187988364092 3.7528054786261566e-17
7.030857302852528 3.894194165620854e-17
7.166078178277916 4.0402798923327805e-17
7.30389968750416 4.1920988275392726e-17
7.444371847188417 4.349288900450385e-17
7.587545635932573 4.512567544869687e-17
7.733473012783843 4.681494374774107e-17
7.882206936091171 4.856818380079649e-17
8.033801382724281 5.0387441200856877e-17
8.18831136766238 5.2269021529576496e-17
8.345792963959566 5.4223539513372594e-17
8.506303323094262 5.624790974698681e-17
8.669900695709973 5.834361562735337e-17
8.836644452754996 6.052230444757317e-17
9.00659510702864 6.277420860198051e-17
9.179814335141876 6.511215084104499e-17
9.356364999900322 6.75301238614158e-17
9.536311173117728 7.004135171545854e-17
9.7197181588682 7.263797609597461e-17
9.906652517185636 7.533470149078682e-17
10.097182088218949 7.812538977537285e-17
10.291376016851883 8.101621169616293e-17
10.489304777796292 8.400981321106466e-17
10.69104020116804 8.71144024875757e-17
10.896655498554804 9.032831011202148e-17
11.106225289585213 9.365836490421783e-17
11.319825629008967 9.710478271755173e-17
11.537534034297794 1.0067646649313354e-16
11.759429513777226 1.0437547185478678e-16
11.98559259529944 1.0820545980507728e-16
12.216105355467509 1.121763958275994e-16
12.451051449421781 1.162791317286529e-16
12.690516141199023 1.205324241437331e-16
12.934586334675528 1.2493491101145082e-16
13.18335060510532 1.2949284275359587e-16
13.436899231264874 1.3420908290743042e-16
13.695324228216124 1.3909076629866825e-16
13.958719380699526 1.4414791758704024e-16
